GHCN_DIN;DATE;PRCP;SNOW;TMAX;TMIN;NAME;COORD;ELEVATION;COUNTRY_CODE
USW00094290;2016-10-21;3.0;0.0;15.6;9.4;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2017-11-20;107.0;0.0;10.6;4.4;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-09-23;0.0;0.0;18.3;12.8;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2017-11-28;152.0;0.0;9.4;6.1;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2018-02-07;3.0;0.0;11.1;7.8;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-01-10;0.0;0.0;10.6;-0.5;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-01-11;51.0;0.0;6.7;-2.1;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-01-13;91.0;0.0;11.7;5.6;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-01-19;91.0;0.0;7.8;5.6;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-01-21;422.0;0.0;9.4;6.7;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-01-23;140.0;0.0;7.8;5.0;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-01-28;147.0;0.0;12.2;6.7;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-02-02;5.0;0.0;10.6;3.3;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-03-05;51.0;0.0;18.3;8.3;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-03-07;86.0;0.0;11.1;5.6;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-03-14;18.0;0.0;10.6;5.6;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-03-20;20.0;0.0;12.2;7.8;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-03-22;0.0;0.0;14.4;7.8;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-03-24;0.0;0.0;13.3;6.1;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-03-26;28.0;0.0;15.6;4.4;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-04-03;43.0;0.0;21.1;6.1;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-04-18;0.0;0.0;31.7;9.4;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-04-20;0.0;0.0;26.7;11.1;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-04-25;25.0;0.0;15.0;6.1;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-05-01;0.0;0.0;23.9;7.8;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-06-01;0.0;0.0;23.9;13.3;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-06-06;0.0;0.0;27.8;17.2;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-06-08;0.0;0.0;20.0;13.3;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-06-15;13.0;0.0;19.4;8.3;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-06-17;41.0;0.0;20.6;10.6;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-06-26;0.0;0.0;25.0;12.2;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-07-01;0.0;0.0;23.9;13.3;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-07-02;0.0;0.0;24.4;15.0;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-07-03;0.0;0.0;20.6;13.9;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-07-10;5.0;0.0;22.2;13.9;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-07-13;0.0;0.0;23.9;13.9;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-07-16;0.0;0.0;21.7;14.4;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-07-17;0.0;0.0;26.7;13.9;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-07-19;0.0;0.0;26.1;15.6;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-07-22;28.0;0.0;18.9;15.6;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-07-31;0.0;0.0;22.8;13.9;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-08-11;0.0;0.0;26.7;14.4;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-08-17;0.0;0.0;26.7;13.3;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-08-21;0.0;0.0;23.3;14.4;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-08-25;0.0;0.0;30.6;15.0;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-08-26;0.0;0.0;31.7;16.1;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-08-29;0.0;0.0;27.2;12.2;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-08-30;0.0;0.0;22.2;14.4;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2017-12-18;196.0;0.0;10.6;5.6;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2017-12-20;36.0;0.0;7.2;-1.7;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2017-12-25;36.0;36.0;1.7;0.0;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-09-24;0.0;0.0;20.0;12.8;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-09-27;0.0;0.0;20.0;11.7;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2017-05-06;3.0;0.0;15.0;6.7;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-09-22;0.0;0.0;19.4;8.3;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2017-05-27;0.0;0.0;27.2;12.2;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2017-05-29;0.0;0.0;24.4;11.7;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2017-10-16;0.0;0.0;17.8;6.1;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2017-10-17;30.0;0.0;12.8;7.2;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2017-10-19;117.0;0.0;12.8;10.0;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2017-06-19;0.0;0.0;22.2;13.9;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2017-05-20;0.0;0.0;21.7;12.2;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-10-30;46.0;0.0;11.1;7.2;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-11-07;8.0;0.0;17.8;10.0;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-11-10;0.0;0.0;17.8;6.1;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2017-09-26;0.0;0.0;22.8;12.8;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-10-16;122.0;0.0;14.4;10.6;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-10-05;3.0;0.0;20.0;10.6;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2017-05-08;0.0;0.0;18.9;8.3;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2017-05-13;41.0;0.0;16.7;7.8;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2017-06-13;10.0;0.0;17.2;10.6;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2017-06-14;0.0;0.0;19.4;11.7;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2017-01-23;0.0;0.0;9.4;1.7;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2017-01-30;0.0;0.0;7.8;4.4;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2017-02-09;378.0;0.0;13.9;4.4;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2017-02-14;41.0;0.0;12.2;-0.5;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2017-02-22;5.0;0.0;8.9;1.1;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2017-02-26;58.0;0.0;6.1;2.2;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2017-03-09;155.0;0.0;9.4;3.9;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2017-03-10;5.0;0.0;12.8;5.6;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2017-03-11;56.0;0.0;11.7;4.4;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2017-03-22;3.0;0.0;14.4;6.1;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2017-03-23;53.0;0.0;14.4;5.6;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2017-04-05;124.0;0.0;11.1;8.9;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2017-04-09;0.0;0.0;13.9;2.8;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2017-04-22;13.0;0.0;16.7;9.4;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2017-05-03;86.0;0.0;23.3;12.8;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2017-05-04;117.0;0.0;22.2;12.2;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2017-06-01;8.0;0.0;20.6;13.9;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2017-08-26;0.0;0.0;27.2;12.8;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-10-01;25.0;0.0;17.2;10.6;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-10-10;0.0;0.0;16.7;7.2;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-10-11;0.0;0.0;18.3;5.0;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2018-03-28;3.0;0.0;11.7;5.6;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2017-06-16;0.0;0.0;20.6;11.1;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2017-06-27;0.0;0.0;22.2;12.2;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2017-06-29;0.0;0.0;25.0;12.2;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2017-05-18;0.0;0.0;18.3;9.4;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2017-06-25;0.0;0.0;33.9;16.7;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2017-06-28;0.0;0.0;21.1;12.8;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2018-04-04;91.0;0.0;8.3;5.0;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2017-06-02;0.0;0.0;22.8;13.3;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2017-07-29;0.0;0.0;28.3;12.2;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2018-04-09;0.0;0.0;16.7;5.6;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-10-29;48.0;0.0;15.0;8.9;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-10-31;206.0;0.0;15.0;9.4;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2018-04-10;51.0;0.0;16.7;7.2;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-01-06;0.0;0.0;12.8;1.7;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-01-09;0.0;0.0;6.7;-1.6;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-01-20;36.0;0.0;10.6;4.4;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-01-22;76.0;0.0;13.3;6.7;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-01-25;0.0;0.0;12.2;1.7;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-01-30;0.0;0.0;8.3;4.4;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-02-09;0.0;0.0;13.3;2.8;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-02-12;213.0;0.0;13.9;8.9;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-02-14;25.0;0.0;11.7;8.3;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-02-20;3.0;0.0;11.1;3.9;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-02-25;0.0;0.0;17.8;3.3;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-02-29;25.0;0.0;12.8;6.1;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-03-08;8.0;0.0;12.8;4.4;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-03-13;99.0;0.0;11.7;5.0;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-03-30;0.0;0.0;21.1;4.4;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-04-02;0.0;0.0;16.7;7.2;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-04-15;0.0;0.0;15.0;7.2;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-04-17;0.0;0.0;24.4;8.9;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-04-22;8.0;0.0;16.1;12.2;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-05-04;3.0;0.0;14.4;10.6;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-05-08;33.0;0.0;18.3;9.4;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-05-11;0.0;0.0;25.6;8.9;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-05-13;0.0;0.0;25.6;11.1;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-05-25;0.0;0.0;18.9;12.2;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-05-26;0.0;0.0;16.7;10.6;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-06-02;0.0;0.0;20.6;13.9;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-06-13;0.0;0.0;20.6;11.1;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-07-18;0.0;0.0;22.8;14.4;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-07-25;0.0;0.0;28.9;15.0;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-08-13;0.0;0.0;31.1;17.2;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-08-14;0.0;0.0;28.3;15.0;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-08-15;0.0;0.0;27.8;16.1;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-08-16;0.0;0.0;28.3;15.0;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-08-18;0.0;0.0;30.0;16.7;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-08-20;0.0;0.0;32.8;15.6;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-08-27;0.0;0.0;21.1;15.0;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-09-03;15.0;0.0;20.6;12.8;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-11-14;51.0;0.0;13.3;9.4;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-11-19;33.0;0.0;12.8;7.8;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2017-08-07;0.0;0.0;28.3;16.1;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-11-23;46.0;0.0;10.0;7.2;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2017-01-06;0.0;0.0;4.4;-6.0;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2017-01-16;0.0;0.0;7.8;-0.5;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2017-01-21;3.0;0.0;11.1;4.4;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2017-01-24;0.0;0.0;7.2;0.0;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2017-01-27;0.0;0.0;12.2;1.7;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2017-02-15;460.0;0.0;11.1;6.7;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2017-02-28;10.0;0.0;7.2;0.6;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2017-03-01;0.0;0.0;10.0;6.1;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2017-03-13;107.0;0.0;11.7;7.2;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2017-03-19;0.0;0.0;12.2;0.6;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2017-03-21;41.0;0.0;12.8;6.7;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2017-03-25;0.0;0.0;12.8;6.7;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2017-04-19;132.0;0.0;13.3;6.1;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2017-04-26;117.0;0.0;15.0;6.1;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2017-06-06;0.0;0.0;29.4;10.6;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-10-25;0.0;0.0;17.8;8.9;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-11-16;0.0;0.0;10.6;6.7;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-11-17;0.0;0.0;12.2;5.6;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-11-13;46.0;0.0;12.8;7.8;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-11-15;312.0;0.0;12.8;6.7;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2017-07-19;0.0;0.0;24.4;11.7;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-11-21;8.0;0.0;13.3;8.3;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2018-04-17;5.0;0.0;13.3;6.1;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-10-27;18.0;0.0;14.4;11.1;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2017-08-10;0.0;0.0;29.4;16.1;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2018-03-18;0.0;0.0;12.8;4.4;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2018-03-22;112.0;0.0;8.3;2.8;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2017-09-15;0.0;0.0;24.4;8.9;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2018-06-14;3.0;0.0;19.4;11.7;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2018-06-08;51.0;0.0;17.8;11.1;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2018-04-22;0.0;0.0;14.4;3.9;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2017-09-20;0.0;0.0;17.2;8.9;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2017-09-22;0.0;0.0;21.1;10.0;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2018-06-02;0.0;0.0;23.3;11.1;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2017-09-16;0.0;0.0;23.9;10.6;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2018-03-29;0.0;0.0;14.4;6.7;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2017-07-23;0.0;0.0;24.4;15.6;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2017-10-07;64.0;0.0;16.7;10.0;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2018-06-21;0.0;0.0;21.7;13.3;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2018-06-22;33.0;0.0;20.6;12.8;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2017-08-30;0.0;0.0;23.3;16.1;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2017-08-31;33.0;0.0;24.4;15.0;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2018-07-02;0.0;0.0;20.6;11.7;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2017-12-26;0.0;0.0;4.4;0.0;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2018-06-23;3.0;0.0;22.2;13.3;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2018-07-04;0.0;0.0;24.4;13.3;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2018-01-03;0.0;0.0;9.4;0.0;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2018-01-15;25.0;0.0;17.8;3.3;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2018-01-12;38.0;0.0;11.1;8.3;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2018-01-13;3.0;0.0;13.3;6.7;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2018-04-24;0.0;0.0;22.8;6.7;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-09-30;0.0;0.0;19.4;6.7;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2018-01-19;5.0;0.0;7.8;3.3;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2018-01-21;66.0;0.0;10.6;5.0;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2018-04-26;0.0;0.0;23.9;8.9;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2018-05-03;0.0;0.0;24.4;9.4;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2018-05-04;0.0;0.0;17.8;11.1;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2018-07-16;0.0;0.0;31.7;15.6;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2018-01-02;0.0;0.0;;;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2018-05-21;0.0;0.0;21.7;11.1;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-01-02;0.0;0.0;7.8;-1.0;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-01-04;18.0;0.0;3.3;2.2;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-01-05;23.0;0.0;6.1;3.3;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-01-17;91.0;0.0;10.0;6.7;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-01-29;43.0;0.0;10.6;6.1;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-02-22;0.0;0.0;11.1;3.3;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-02-23;0.0;0.0;15.0;1.7;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-03-02;61.0;0.0;12.8;7.2;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-03-11;91.0;0.0;16.7;3.3;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-03-15;3.0;0.0;11.1;5.0;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-03-23;36.0;0.0;11.7;7.8;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-04-11;0.0;0.0;16.1;9.4;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-04-23;3.0;0.0;18.3;11.1;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-04-26;0.0;0.0;16.1;5.0;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-04-28;0.0;0.0;17.8;10.0;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-05-10;0.0;0.0;22.2;7.2;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-05-15;28.0;0.0;13.3;11.7;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-05-29;25.0;0.0;16.1;10.0;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-05-31;0.0;0.0;25.6;10.0;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
USW00094290;2016-06-16;10.0;0.0;21.1;10.6;SEATTLE SAND PT WSFO;47.6872,122.2553;18.3;US
